address,areacode,endDate,mapx,mapy,readcount,sigungucode,startDate,title
서울특별시 중구 세종대로 110,1,20190929,126.9784043599,37.5666625635,0,24,20190906,서울국악축제 2019
서울특별시 강남구 영동대로 513,1,20190609,127.0591874466,37.5117592813,16099,1,20190606,서울국제관광산업박람회 2019
서울특별시 마포구 와우산로35길 53,1,20190824,126.9278870311,37.5564295139,16191,13,20190815,서울국제뉴미디어페스티벌 2019
서울특별시 중구 장충단로 281,1,20190721,127.0093570175,37.5693766928,46351,24,20190717,서울국제만화애니메이션페스티벌 (시카프) 2019
서울특별시 강남구 영동대로 513,1,20191123,127.0587624599,37.5126286175,7042,1,20191120,서울국제식품산업전 2019
서울특별시 마포구 월드컵북로 400,1,20190731,126.8898898184,37.5804315992,17083,13,20190724,서울국제실험영화페스티벌 2019
서울특별시 서대문구 신촌역로 30,1,20190905,126.9423550677,37.5595821842,20637,14,20190829,서울국제여성영화제 2019
서울특별시 서초구 남부순환로 2406,1,20191118,127.0107150202,37.4785261578,12250,15,20191022,서울국제음악제 2019
서울특별시 중구 을지로 281 동대문디자인플라자 살림터,1,20191013,127.0099486810,37.5675991318,1591,24,20191005,서울국제작가축제(2019 Seoul International Writers' Festival) 2019
서울특별시 종로구 대학로10길 17,1,20190428,127.0029767101,37.5811335446,20914,23,20190423,서울국제즉흥춤축제 2019
서울특별시 중구 을지로 281,1,20190519,127.0096320684,37.5667131184,23401,24,20190516,서울국제핸드메이드페어 2019
서울특별시 중구 세종대로 110 서울광장 및 무교로,1,20191103,126.9783710306,37.5665986816,27784,24,20191101,서울김장문화제 2019
경기도 과천시 대공원광장로 102,31,20190421,127.0141159025,37.4362505701,45327,3,20190406,서울대공원 벚꽃축제 2019
경기도 과천시 대공원광장로 102,31,20190609,127.0141159025,37.4362505701,104529,3,20190525,서울대공원 장미원축제 2019
경기도 과천시 대공원광장로 102,31,20190922,127.0141159025,37.4362505701,3257,3,20190921,서울대공원 호숫가 영화제 2019
서울특별시 관악구 낙성대로 77,1,20190519,126.9581865912,37.4741701677,10030,5,20190516,서울도시농업박람회 2019
서울특별시 광진구 능동로 216,1,20190506,127.0809066088,37.5498913551,46989,6,20190504,서울동화축제 2019
서울특별시 중구 세종대로 110,1,20190525,126.9783710306,37.5665986816,39764,23,20190524,서울드럼페스티벌 2019
서울특별시 강남구 영동대로 513,1,20191208,127.0591318945,37.5118092746,115587,1,20191204,서울디자인페스티벌 2019
서울특별시 중구 을지로 281 DDP디자인거리,1,20200103,127.0099486810,37.5675991318,0,24,20191220,서울라이트(SEOUL LIGHT) 2019
경기도 과천시 광명로 181,31,20200301,127.0169239697,37.4366477965,34,3,20191115,서울랜드 겨울 빛축제 2020
경기도 과천시 광명로 181,31,20191103,127.0182683012,37.4363173034,33705,3,20190912,서울랜드 할로윈 페스티발 2019
서울특별시 중구 세종대로 110,1,20191220,126.9783710306,37.5665986816,6697,24,20191214,서울마을미디어축제 2019
서울특별시 서대문구 통일로 251,1,20190815,126.9556423190,37.5746640029,0,14,20190808,서울무궁화축제 2019
서울특별시 종로구 대학로8길 7,1,20191129,127.0029794866,37.5811724288,16453,23,20191012,서울무용제 2019
서울특별시 중구 퇴계로34길 28,1,20191012,126.9935365470,37.5584387906,4435,24,20191011,서울무형문화축제 2019
서울특별시 도봉구 마들로11길 74,1,20191003,127.0486288033,37.6541925386,0,10,20191002,서울뮤직시티커넥션 2019
서울특별시 종로구 광화문광장,1,20191006,126.9768015861,37.5716758408,0,23,20190928,서울뮤직페스티벌(SMUF) 2019
서울특별시 동대문구 회기로 66,1,20191031,127.0451337005,37.5909664937,3788,11,20191016,서울미래연극제 2019
서울특별시 강남구 영동대로 513,1,20190615,127.0570347838,37.5146172444,19,1,20190613,서울미트페어 2019
서울특별시 강동구 올림픽로 지하 776 암사역,1,20191012,127.1326796265,37.5515615388,0,2,20191012,서울분장페스티벌 2019
서울특별시 종로구 서린동 14-1 청계광장,1,20191117,126.9825955652,37.5694512038,348074,23,20191101,서울빛초롱축제 2019
서울특별시 노원구 동일로 1238,1,20191110,127.0668386402,37.6406499975,34592,9,20191001,서울사진축제 2019
서울특별시 중구 을지로 281,1,20191110,127.0099486810,37.5675991318,0,24,20191109,서울서점페어 2019
서울특별시 중구 세종대로 110,1,20190901,126.9783710306,37.5665986816,37151,24,20190831,서울세계도시문화축제 2019
서울특별시 마포구 월드컵북로5길 56 2층,1,20191020,126.9157992483,37.5562820926,37469,13,20191002,서울세계무용축제 2019
서울특별시 강북구 월계로 173,1,20190928,127.0407498436,37.6233876457,0,3,20190928,서울스트릿댄스 페스티벌 2019
서울특별시 관악구 남부순환로 2076,1,20190526,126.9773708236,37.4788644103,4,5,20190301,"서울시립 남서울미술관이 3·1절을 기념하는 방법, '모두를 위한 세계' 2019"
서울특별시 마포구 성미산로13길 84-5,1,20191027,126.9164545071,37.5646783510,3044,13,20191012,서울시민시장 위크(Week) 2019
서울 강동구 상일동 산46-2,1,20190907,127.1572024123,37.5509509414,4630,16,20190817,서울시민연극제 2019
서울특별시 영등포구 여의동로 지하 343,1,20190608,126.9293265233,37.5304075633,2309,20,20190608,서울시향 강변음악회 2019
서울특별시 서초구 남부순환로 2406,1,20191220,127.0107566806,37.4785900399,3032,18,20191219,"서울시향 마르쿠스 슈텐츠의 합창 교향곡 ①, ② 2019"
서울특별시 송파구 올림픽로 300 롯데월드몰 8층,1,20191212,127.1025668077,37.5126099637,379,18,20191212,서울시향 브람스 교향곡 4번 2019
서울특별시 서초구 남부순환로 2406,1,20191206,127.0107150202,37.4785261578,4728,15,20191205,"서울시향 에마뉘엘 파위의 모차르트 협주곡 ①, ② 2019"
서울특별시 종로구 세종대로 지하 172,1,20191013,126.9768237567,37.5734061955,15695,23,20191011,서울아리랑페스티벌 2019
"서울특별시 종로구 대학로 112 이음센터, 좋은공연안내센터, 대학로예술극장, 서울남산국악당, 예스24스테이지",1,20191010,127.0024323119,37.5812446334,5798,23,20191007,"서울아트마켓 (PAMS, Perfoming Arts Market in Seoul) 2019"
서울특별시 강남구 영동대로 513,1,20191225,127.0591874466,37.5117592813,3653,1,20191221,서울아트쇼 2019
서울특별시 성동구 왕십리광장로 17,1,20190525,127.0363435951,37.5641805587,10742,16,20190525,서울아프리카페스티벌 2019
서울특별시 중구 소파로 126,1,20190506,126.9882592541,37.5582970456,2253,24,20190504,서울애니메이션센터 '재미로 애니소풍가자!' 2019
서울특별시 동대문구 약령중앙로 26,1,20191012,127.0376818952,37.5806203398,26239,11,20191011,서울약령시 보제원 한방문화축제 2019
서울특별시 마포구 하늘공원로 95,1,20191024,126.8850267365,37.5675357894,352587,13,20191018,서울억새축제 2019
서울특별시 종로구 대학로8길 7,1,20190602,127.0029794866,37.5811724288,23081,23,20190427,서울연극제 2019
서울특별시 서대문구 봉원사길 120,1,20190803,126.9469403996,37.5723446720,29417,14,20190803,서울연꽃문화대축제 2019
서울특별시 마포구 어울마당로 75,1,20191006,126.9212877622,37.5518382634,22138,13,20191003,서울와우북페스티벌 2019
서울특별시 강남구 영동대로 513,1,20190728,127.0591318945,37.5118092746,4291,1,20190725,서울일러스트레이션페어 2019
서울특별시 종로구 세종대로 172,1,20190609,126.9768654360,37.5728423729,27892,23,20190609,서울자전거대행진 2019
서울특별시 송파구 올림픽로 424,1,20190526,127.1224425827,37.5194456386,23540,18,20190525,서울재즈페스티벌 (SJF) 2019
서울특별시 중구 퇴계로 33,1,20191009,126.9766214450,37.5575996956,23795,24,20191003,서울정원박람회 2019
서울특별시 중구 세종대로 110,1,20191124,126.9779405439,37.5655599052,36473,24,20191123,서울지식이음축제 2019
서울특별시 종로구 대학로14길 29,1,20190812,127.0022683420,37.5846359027,8386,23,20190615,서울청소년연극축제 2019
서울특별시 서초구 강남대로 27,1,20191020,127.0391127763,37.4664808435,1485,15,20191017,서울커피앤티페어 2019
서울특별시 종로구 청계천로 41,1,20200101,126.9821594884,37.5696483948,91664,23,20191213,서울크리스마스페스티벌 2019
서울특별시 강남구 영동대로 513,1,20190505,127.0594429796,37.5117148467,405,1,20190504,서울패션페스티벌 2019
서울특별시 도봉구 마들로 932,1,20191109,127.0468279220,37.6908326881,0,10,20191109,서울평화문화축제 2019
서울특별시 마포구 증산로 87,1,20190824,126.8929203036,37.5731297249,50969,13,20190815,서울프린지페스티벌 2019
경기도 파주시 광탄면 서원길 333,31,20190525,126.8952382031,37.8157487417,7384,27,20190525,서원밸리 그린콘서트 2019
서울특별시 구로구 가마산로25길 9-3,1,20191111,126.8901921528,37.4965580191,195,7,20191105,서점의 날 - 서점주간 2019
인천광역시 남동구 서창 2지구 로터리,2,20191208,126.7562168986,37.4455921127,0,4,20191207,서창 별빛거리(Seochang Starlight Street) 2019
충청남도 서천군 한산면 신성로 283,34,20190927,126.8382798064,36.0757652406,16193,8,20190927,서천 달빛문화 갈대축제 2019
충청남도 서천군 서면 서인로 56,34,20200101,126.5010474410,36.1324863158,23468,8,20191231,서천 마량포 해넘이∙해돋이 2020
충청남도 서천군 마서면 합전길68번길 21,34,20190421,126.6696539930,36.0465684606,23177,8,20190401,서천 아리랜드 동백꽃 수선화축제 2019
충청남도 서천군 서면 홍원길 130-3,34,20191006,126.4992858059,36.1588749322,123942,8,20190921,서천 홍원항 자연산 전어·꽃게 축제 2019
충청남도 서천군 마서면 장산로 916,34,20191124,126.7427258459,36.0228279789,59993,8,20191122,서천철새여행 2019
전라남도 보성군 보성읍 송재로 165,38,20190505,127.0780333265,34.7745639531,22786,10,20190503,서편제보성소리축제 2019
전라남도 곡성군 석곡면 석곡리 246-12,38,20190929,127.2542450317,35.1291770453,25959,3,20190928,석곡 코스모스음악회 2019
서울특별시 송파구 잠실로 180,1,20191102,127.1042916691,37.5119739573,3318,18,20191101,석촌호수 더북&단풍축제 2019
전라북도 고창군 아산면 선운사로 250,37,20190921,126.5780039774,35.4968434146,18551,1,20190921,선운문화제 2019
서울특별시 강남구 영동대로 513,1,20191015,127.0591874466,37.5117592813,15879,1,20191009,선인장페스티벌 2019
경기도 이천시 경충대로2697번길 304,31,20190824,127.4259163589,37.2779152303,38781,26,20190713,설봉산 별빛축제 2019
충청북도 음성군 음성읍 설성공원길 28,33,20190831,127.6910383424,36.9328376404,29546,6,20190828,설성문화제 2019
강원도 속초시 설악산로 1091,32,20190929,128.4884989154,38.1735618013,18398,5,20190928,설악문화제 2019
전라남도 목포시 삼학로92번길 98,38,20190810,126.3889299745,34.7820099990,0,8,20190808,섬의 날 기념 『대한민국 썸 페스티벌』2019
전라남도 구례군 문척면 죽마리,38,20190331,127.3672353690,35.2262402640,81616,5,20190330,섬진강변 벚꽃축제 2019
경기도 성남시 중원구 제일로 60,31,20190901,127.1376936423,37.4332392508,25804,12,20190831,성남e스포츠페스티벌 2019
경기도 성남시 분당구 성남대로 808,31,20191219,127.1292175196,37.4019566143,4555,12,20190321,성남아트센터 마티네콘서트 2019
경기도 성남시 분당구 탄천로 215 탄천 (성남탄천종합운동장 앞 사송교와 야탑교 사이),31,20191027,127.1212957823,37.4102555093,0,12,20191009,성남축제의 날 투모로우 랜드 2019
경기도 성남시 분당구 성남대로 808,31,20190630,127.1278203357,37.4051006690,1,12,20190111,성남큐브미술관 '2018 신소장품전' 2019
서울특별시 성북구 종암로5길 14,1,20191109,127.0345901028,37.5949686164,3574,17,20191109,성북 책모꼬지(Book Festival) 2019
서울특별시 성북구 성북로 37,1,20190922,127.0032458485,37.5910490637,17970,17,20190920,성북동 문화재야행 2019
서울특별시 성북구 정릉로 279,1,20190804,127.0140583608,37.6048226570,6932,17,20190727,성북문화바캉스 2019
서울특별시 성북구 성북로8가길 1,1,20190526,127.0040457802,37.5908963183,20030,17,20190526,성북세계음식축제 누리마실 2019
서울특별시 성북구 일대,1,20191020,127.0065233785,37.5892659966,12448,17,20191011,성북진경축제 2019
충청남도 청양군 정산면 천장호길 223-35,34,20190818,126.9143391703,36.4097699949,47192,13,20190726,세계 조롱박 축제 2019
서울특별시 강남구 영동대로 513,1,20191017,127.0591874466,37.5117592813,242,1,20191017,세계 표준의 날 기념식 2019
서울특별시 동대문구 장한로 일대,1,20190922,127.0655270985,37.5624090683,21887,11,20190921,세계거리춤축제 2019
대전 서구 둔산동 1544번지,3,20191026,127.3848735100,36.3536013706,16595,3,20191026,세계인 어울림 한마당 2019
부산광역시 해운대구 수영강변대로 93,6,20190519,129.1260578387,35.1686504241,26998,16,20190519,세계인과 함께하는 어울마당 (Global Gathering) 2019
광주광역시 동구 문화전당로 38,5,20190721,126.9200074225,35.1469554604,17817,3,20190719,세계청년축제 2019
경기도 가평군 가평읍 자라섬로 60,31,20190609,127.5188949256,37.8236619616,7,1,20190607,세계커피페스티벌 & 불꽃공연 2019
전라남도 여수시 박람회길 1,38,20191024,127.7465197232,34.7522251119,29417,13,20191022,세계한상대회 2019
서울특별시 광진구 워커힐로 177 워커힐 호텔,1,20191005,127.1107898477,37.5552218298,1613,6,20191002,세계한인회장대회 2019
부산광역시 해운대구 해운대해변로 296,6,20191101,129.1641325437,35.1599632134,3994,16,20191030,세계해양포럼 2019
경기도 양평군 양서면 양수로 93,31,20190818,127.3239403130,37.5409273515,25447,19,20190621,세미원 연꽃문화제 2019
서울특별시 서초구 올림픽대로 683,1,20200314,126.9959487403,37.5124247345,264,15,20191201,세빛 일루미네이션 빛축제 2020
세종특별자치시 조치원읍 문예회관길 22,8,20190804,127.2874283133,36.5998297568,34703,1,20190803,세종 조치원복숭아 축제 2019
